Date,Close,High,Low,Open,Volume
2015-01-02,170.12501525878906,171.325829928709,169.08983891329257,170.91175939051038,121465900
2015-01-05,167.0526123046875,169.24718101537695,166.74620416225187,169.08155533396388,169632600
2015-01-06,165.47914123535156,167.88074508876025,164.68412031268113,167.35901221336937,209151400
2015-01-07,167.54119873046875,167.88073956316435,166.35696320099726,166.80415376773578,125346700
2015-01-08,170.5142364501953,170.72956120963863,168.9324966547846,168.9490503774883,147217800
2015-01-09,169.14779663085938,170.94486105666158,168.53496775123423,170.92829469871802,158567300
2015-01-12,167.8227996826172,169.43768504089866,167.21826017883348,169.28033619992303,144396100
2015-01-13,167.3507537841797,170.16642844907784,166.0505662011731,169.04015605583254,214553300
2015-01-14,166.34039306640625,166.53915144512624,164.44395583561231,165.33833694878177,192991100
2015-01-15,164.8165740966797,167.2927068292344,164.70063489819643,166.9780219398798,176613900
2015-01-16,166.9780731201172,167.1354219312357,164.42739733525644,164.60958936534854,211879600
2015-01-20,167.33416748046875,167.88074357008344,165.76898150488393,167.61573238611436,130991100
2015-01-21,168.17881774902344,168.65914087961016,166.40659712616707,166.8703539042716,122942700
2015-01-22,170.6798858642578,170.81237883664812,167.55779037723386,168.93250763678003,174356000
2015-01-23,169.7440643310547,170.6798677187709,169.6115587363211,170.42313339031367,117516800
2015-01-26,170.14157104492188,170.2326670631215,168.81655298688875,169.52875477378714,92009700
2015-01-27,167.89730834960938,169.04013431955212,167.0691673621353,168.0877772385284,134044600
2015-01-28,165.74415588378906,169.18093632444723,165.55368697285624,169.0815634381223,168514300
2015-01-29,167.27618408203125,167.53290573788595,164.53502710249373,165.94287673441366,173585400
2015-01-30,165.1727294921875,167.4252741536056,164.9077309277775,166.10025605869643,197729700
2015-02-02,167.21823120117188,167.30932721771725,163.85598072283597,165.66961155632973,163107000
2015-02-03,169.63636779785156,169.64465729362138,167.7399308212552,168.11259167452923,124212900
2015-02-04,168.99038696289062,170.08353873777253,168.53490705668983,168.87444777189623,134306700
2015-02-05,170.6964111328125,170.8454830769929,169.57842841538633,169.65295806926244,97953200
2015-02-06,170.22439575195312,171.6239561515473,169.70266284557837,171.06081366529,125672000
2015-02-09,169.46246337890625,170.29888107447147,169.05666981999815,169.57840259053336,87219000
2015-02-10,171.26785278320312,171.52457449325172,169.50390825922682,170.49768765305734,96164200
2015-02-11,171.36717224121094,171.79780900185008,170.45622492944372,171.10217375218946,91087800
2015-02-12,173.01519775390625,173.07317368320977,171.40032550339623,172.16221362577974,97545900
2015-02-13,173.72738647460938,173.77707290377327,172.88267926954353,173.13941354760124,93670400
2015-02-17,174.000732421875,174.17464761829712,173.16431443405426,173.41274666261336,76968200
2015-02-18,174.0172882080078,174.09181787204656,173.36304968207656,173.62806089167654,80652900
2015-02-19,173.89308166503906,174.25746580654345,173.28026527835587,173.42104776276773,91462500
2015-02-20,174.93650817871094,175.01103783545233,172.8578661957788,173.47897194148132,140896400
2015-02-23,174.9116668701172,174.9116668701172,174.30711483946868,174.68806526102213,74411100
2015-02-24,175.40853881835938,175.60729720252223,174.538988262736,174.83711952076607,72472300
2015-02-25,175.2594451904297,175.76461159438662,174.91990442263014,175.284288404032,73061700
2015-02-26,175.05242919921875,175.3257172152652,174.4478772380732,175.16836842089657,72697900
2015-02-27,174.45614624023438,175.21803426981833,174.40645981341328,174.95302314487125,108076000
2015-03-02,175.55763244628906,175.6155957510603,174.50588973440398,174.55557617747365,87491400
2015-03-03,174.83709716796875,175.60727475125827,173.97583621956494,175.12695152826169,110325800
2015-03-04,174.10006713867188,174.3153918714502,173.1311437504533,174.2408495827965,114497200
2015-03-05,174.29058837890625,174.57215333133064,173.78542178241264,174.42308135647423,76873000
2015-03-06,171.83924865722656,173.8599146150726,171.50799732884414,173.4292777790329,188128000
2015-03-09,172.5514678955078,172.90756247783182,171.88067567378718,172.0380244934855,89818900
2015-03-10,169.75228881835938,171.26778791992166,169.7108792532276,171.1849814260832,157121300
2015-03-11,169.35479736328125,170.1829381816836,169.2719782268706,170.00902304979164,110145700
2015-03-12,171.50802612304688,171.5742662907018,169.9345504579917,169.984236901948,93993500
2015-03-13,170.45623779296875,172.19532604836107,169.4210616993685,171.23469223718448,162410900
2015-03-16,172.73365783691406,172.82475385582055,170.4811132207074,171.18503815193296,136099200
2015-03-17,172.22021484375,172.60115264266457,171.4086275328932,171.99661322656053,94510400
2015-03-18,174.29058837890625,174.96138067468297,171.11051682508818,171.74818903558065,228808500
2015-03-19,173.49549865722656,174.29879624903566,173.10627146794067,173.8764489875753,117917300
2015-03-20,175.02694702148438,175.5343684494243,174.2616579764139,174.44466325815185,177715100
