Date,Close,High,Low,Open,Volume
2010-01-04,44.03105163574219,45.13004210485428,43.690367273399644,44.926731551150745,1579100
2010-01-05,44.39371871948242,44.47064771384461,43.53650752955186,43.888184130154954,1131000
2010-01-06,44.12446975708008,44.73990174709587,43.970607567260124,44.36075287962286,832400
2010-01-07,44.06401824951172,44.37723032321508,43.3716531736302,43.89367189903068,1284100
2010-01-08,43.261749267578125,43.95960617092304,42.970513355151375,43.76178760776871,1281100
2010-01-11,43.5584602355957,44.02553426899971,43.019957564512296,43.54197605885222,1356700
2010-01-12,42.84963607788086,43.492544433778434,42.59137267192657,43.11339141718039,1694800
2010-01-13,43.69587326049805,43.76731034704772,42.72326822714911,42.91009465467258,1346400
2010-01-14,43.47606658935547,43.712349719440084,43.162854458063414,43.602448151775064,785100
2010-01-15,43.393638610839844,43.54749660314667,42.998001377870374,43.34967798666193,1438600
2010-01-19,44.31128692626953,44.35524754280379,43.32769014096996,43.35516657438266,1330800
2010-01-20,43.822227478027344,44.15741977280555,43.470551003557475,44.07499468203293,1262300
2010-01-21,43.26726531982422,44.09700452269823,43.09692309249296,43.92116616768358,1944300
2010-01-22,42.679298400878906,43.646411290401254,42.58588520722544,43.256270135451736,2070100
2010-01-25,43.27825164794922,43.56948349052638,42.34960323554417,43.17384619784929,1502600
2010-01-26,43.04196548461914,43.71784231869801,42.8881074798635,42.937560041828014,1222900
2010-01-27,43.93764877319336,43.959629090816804,42.59687874438203,43.15187023550234,1669900
2010-01-28,43.162845611572266,44.29480427646513,42.629834646510204,44.107973745884735,1664300
2010-01-29,43.50904083251953,44.14645324169392,43.15736415318538,43.28374573265284,1834300
2010-02-01,44.21786880493164,44.542068882830065,43.65738148772077,43.69035404258384,1303200
2010-02-02,44.58604049682617,44.72891042364937,43.91016374391143,44.344261265635495,1392000
2010-02-03,43.85521697998047,44.38273194599988,43.81675247805144,44.34976357072251,1056900
2010-02-04,42.13530349731445,43.860718556491086,42.07485867358458,43.5639905651763,2768200
2010-02-05,42.657310485839844,42.89908971322179,41.640745213380825,42.24518908952005,2080000
2010-02-08,41.77261734008789,42.92106432535399,41.690196425619696,42.61884033125368,1531600
2010-02-09,41.65725326538086,42.30016619814723,41.39898970494827,42.18476845182447,1472800
2010-02-10,41.78910446166992,42.25617446301012,41.069263022493196,41.60227394574488,1105000
2010-02-11,42.16827392578125,42.201246499074124,41.35502311805198,41.72868014094076,1133900
2010-02-12,42.06386184692383,42.124306658059595,41.42094923687219,41.64624429516292,1325000
2010-02-16,42.90457534790039,42.99249237761349,42.206714273077985,42.35508028717108,1662100
2010-02-17,43.272735595703125,43.47055415095436,42.965019706341,43.1463498883925,1244300
2010-02-18,43.932132720947266,44.11346711486145,43.12987035697197,43.135366481964375,1244600
2010-02-19,44.89375305175781,45.130036139075074,43.91565233431459,44.042038066174456,1650700
2010-02-22,44.69593048095703,45.179488863498634,44.49811609719866,45.00365059502396,1215600
2010-02-23,44.14096450805664,44.965207571082296,44.05853936329068,44.586054420549054,1645700
2010-02-24,44.80031967163086,44.8277960942587,44.12993520572113,44.360726255779895,1282600
2010-02-25,45.009151458740234,45.053107886250544,44.14644001584254,44.382723107011714,1091800
2010-02-26,45.16302490234375,45.734500578839885,44.86629690537555,45.10807201258466,1707600
2010-03-01,46.49827575683594,46.816979721038415,45.641060570606186,45.844375261966825,1846800
2010-03-02,46.78402328491211,47.509356816758974,46.65214560429883,46.773035224992626,1310000
2010-03-03,46.5916862487793,47.05875620738969,46.56970594348633,46.707079707331424,1071400
2010-03-04,47.16866683959961,47.245600025971704,46.558731013100214,46.558731013100214,1099300
2010-03-05,48.036861419677734,48.10280234198708,47.349992533469866,47.46538600327499,1430700
2010-03-08,48.12480163574219,48.48746637073556,47.89950653987083,48.108317446740216,1161100
2010-03-09,48.18525314331055,48.51494954604976,47.80609997438597,48.02040284578233,1242500
2010-03-10,48.25117874145508,48.40503674763743,47.81707697125986,48.218210366506355,1106400
2010-03-11,48.79924011230469,48.80477722675843,47.96331322018352,48.422796577485556,1339200
2010-03-12,49.26424026489258,49.43031985559695,48.85458262435574,48.998517988060904,1129300
2010-03-15,49.21443557739258,49.4580137096588,48.754952214710435,49.2974754008478,698600
2010-03-16,50.23858642578125,50.3603776141016,49.159081299453156,49.3251567369599,1122100
2010-03-17,50.786643981933594,50.936116525844454,50.1167966508618,50.321627675502796,1175100
2010-03-18,50.8309211730957,50.92503099180568,50.421263438326086,50.52091037095442,890000
2010-03-19,50.32714080810547,51.057883386831854,50.28838524412319,50.32714080810547,1352200
2010-03-22,50.814308166503906,50.98038355258585,50.03927702738173,50.10017260268575,1188800
2010-03-23,51.002540588378906,51.09665464339442,50.155543658306115,50.581812792466515,1072700
2010-03-24,51.44540786743164,51.7664928848047,50.84198918143191,50.98592457259574,1541000
2010-03-25,50.98591995239258,52.148464533017844,50.90288014872366,51.622552815747795,1660400
2010-03-26,51.00806427001953,51.31254214280668,50.620550816999405,51.0966411870412,1428800
