Date,Close,High,Low,Open,Volume
2010-01-04,50.425086975097656,50.673871325780254,49.87896461430429,50.15809500212949,3630352
2010-01-05,50.06098556518555,50.50394570643878,49.77578609211497,50.47360934663571,3515432
2010-01-06,50.661712646484375,50.89229409282836,49.65442283136984,50.000299833054946,5578661
2010-01-07,50.28549575805664,50.746668327034605,49.98209834729343,50.334039730352295,4300559
2010-01-08,50.8012809753418,50.837691373732646,49.47239082921441,50.07312132922136,4336465
2010-01-11,50.34012222290039,51.4748366667925,49.93963676183222,51.06221762553221,4079384
2010-01-12,48.64106750488281,49.86073595668124,48.489366390900734,49.63621888784805,7071676
2010-01-13,48.3194694519043,48.968748766918175,47.69446695750448,48.75030087091895,7685520
2010-01-14,48.695701599121094,48.8049231622357,48.01001652165512,48.02821931014571,4717547
2010-01-15,47.888648986816406,48.70782749348926,47.542771899227304,48.56826475013588,8252916
2010-01-19,48.15564727783203,48.1981220606278,47.4821006311498,47.724820578798436,5700052
2010-01-20,47.45781707763672,47.69446776091315,46.608297467774086,47.69446776091315,6289785
2010-01-21,46.122859954833984,47.63985691654306,46.05004398469987,47.42140900614071,7607341
2010-01-22,46.177467346191406,47.4274722605598,45.94688105361534,46.47479556280319,10140686
2010-01-25,47.11800003051758,47.651983680989716,46.602219160087515,46.741781860691425,6724621
2010-01-26,46.51728439331055,47.312195831944585,46.244228081158056,46.244228081158056,9110167
2010-01-27,46.37771987915039,46.8449569604836,45.746648050290446,46.54155945884782,5282229
2010-01-28,47.02699279785156,47.8279684694258,45.13377274196063,47.00272080780386,11850806
2010-01-29,47.536712646484375,48.43477643047422,47.17869710846839,47.41535267567494,11222245
2010-02-01,48.44084167480469,48.49545487069241,47.90685779365368,47.991812190831354,6349280
2010-02-02,49.01728820800781,49.10830694820934,48.06461154167993,48.610728815058366,5384519
2010-02-03,48.62287139892578,49.229671105983606,48.32553833442502,48.944476451708844,3686611
2010-02-04,46.38378143310547,48.198111433705186,46.29882705407406,48.198111433705186,7981430
2010-02-05,46.54761505126953,46.82067613374474,45.06702373212297,46.34736993530972,10682927
2010-02-08,46.29883575439453,47.682344243105256,46.128931796573845,46.584035307721656,6923878
2010-02-09,47.27577590942383,47.876511272462764,46.408053494594135,46.966309251966436,8421798
2010-02-10,47.567039489746094,47.88864455603232,46.78427145890286,47.579177900481746,6153885
2010-02-11,48.823097229003906,48.8595027809652,47.17866704817085,47.609498294164624,6484240
2010-02-12,48.42262268066406,48.4833050629346,47.50635639929973,48.06461208820975,6458667
2010-02-16,49.260005950927734,49.42990984700733,48.47116401733081,49.150779601649184,6079777
2010-02-17,49.114383697509766,49.41778115551103,48.45903996948343,49.26001563707117,4957302
