Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-11-10,45.066178652749706,45.566505432128906,45.02939049683343,45.566505432128906,10801000,0.0,0.0
2014-11-11,45.40463191359052,45.53707151368925,45.09560805119766,45.15446853637695,12539800,0.0,0.0
2014-11-12,44.455479997810734,44.76450665038783,44.31568389709496,44.55849075317383,17219600,0.0,0.0
2014-11-13,44.51433700428015,44.60998843166855,44.13909341491906,44.315677642822266,12240400,0.0,0.0
2014-11-14,44.33039425605808,44.60262991622027,44.27889028810188,44.35246658325195,6803400,0.0,0.0
2014-11-17,44.14645707944432,44.536416552150776,44.06552145905102,44.42605209350586,9017600,0.0,0.0
2014-11-18,44.40397931199022,44.74979414228654,44.293614847490495,44.53641891479492,8897800,0.0,0.0
2014-11-19,44.47754907190067,44.727712401599966,44.25681738257911,44.587913513183594,9210100,0.0,0.0
2014-11-20,44.2936159496322,44.33040410538082,43.96251693438181,44.2347526550293,10917300,0.0,0.0
2014-11-21,44.933733573960836,44.933733573960836,44.367187060224516,44.47755432128906,12340500,0.0,0.0
2014-11-24,44.66150218666513,45.110324974979115,44.66150218666513,44.85280227661133,8335000,0.0,0.0
2014-11-25,44.99996542260375,44.99996542260375,44.109679008305214,44.3671989440918,14802600,0.0,0.0
2014-11-26,44.56585328678589,44.56585328678589,44.29361755626378,44.39662551879883,7626600,0.0,0.0
2014-11-28,44.44077011646768,44.558493895571644,44.168531596800285,44.264183044433594,6759600,0.0,0.0
2014-12-01,44.131745662843365,44.30097342839872,43.815362464314,44.146461486816406,12771600,0.0,0.0
2014-12-02,44.15381989495191,45.02203389941763,44.146463386027115,44.94110107421875,12546600,0.0,0.0
2014-12-03,44.85279822687297,45.33840912632068,44.7424337718998,45.27954864501953,12115500,0.0,0.0
2014-12-04,44.95580837586869,45.30162319325045,44.76450829382622,45.161827087402344,11515200,0.0,0.0
2014-12-05,45.62536294966859,46.397928207392106,45.52971431186505,46.13304901123047,20071100,0.0,0.0
2014-12-08,46.059477003322236,46.47151168389159,45.80931359132596,46.11098098754883,15528200,0.0,0.0
2014-12-09,45.50763427934932,46.243408497652496,45.29426188917588,45.949100494384766,19676400,0.0,0.0
2014-12-10,45.73572357188239,45.79458685436861,44.418687097189036,44.64677810668945,29620600,0.0,0.0
2014-12-11,45.007305634314655,45.66214701787779,44.96316097945488,44.985233306884766,16886200,0.0,0.0
2014-12-12,44.536419729641565,45.044105818600435,44.1170285820055,44.1758918762207,17405400,0.0,0.0
2014-12-15,44.69093672370902,44.742440705362306,43.25617613267324,43.528411865234375,19209900,0.0,0.0
