Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02,0.060028475241897146,0.06034128367900849,0.060028475241897146,0.060341283679008484,0,0.0,0.0
1962-01-03,0.05971591489420433,0.05971591489420433,0.05940310657024383,0.059403106570243835,345600,0.0,0.0
1962-01-04,0.05940309113936344,0.059715899382067124,0.05877801403403282,0.05877801403403282,216000,0.0,0.0
1962-01-05,0.058308907107123116,0.058308907107123116,0.05783996358513832,0.05783996358513832,129600,0.0,0.0
1962-01-08,0.05737093418738714,0.05737093418738714,0.05690199136734009,0.05690199136734009,172800,0.0,0.0
1962-01-09,0.05752735212445259,0.05752735212445259,0.05752735212445259,0.05752735212445259,43200,0.0,0.0
1962-01-10,0.05799626311731199,0.05877801403403282,0.05799626311731199,0.05877801403403282,172800,0.0,0.0
1962-01-11,0.058778032098251644,0.058778032098251644,0.05846522375941276,0.058465223759412766,172800,0.0,0.0
1962-01-12,0.058465311511293395,0.05877812031963394,0.05783996358513832,0.05783996358513832,259200,0.0,0.0
1962-01-15,0.05783996358513832,0.058308907107123116,0.05783996358513832,0.05783996358513832,129600,0.0,0.0
1962-01-16,0.057839890849237574,0.05830883378150848,0.05752735212445259,0.05752735212445259,345600,0.0,0.0
1962-01-17,0.057527424467323805,0.05815277239347887,0.057527424467323805,0.05783996358513832,259200,0.0,0.0
1962-01-18,0.057527364954801694,0.057527364954801694,0.05737096071243286,0.05737096071243286,172800,0.0,0.0
1962-01-19,0.057683734434629215,0.057996273040771484,0.057683734434629215,0.057996273040771484,129600,0.0,0.0
1962-01-22,0.057527364954801694,0.057527364954801694,0.05737096071243286,0.05737096071243286,172800,0.0,0.0
1962-01-23,0.05737093418738714,0.05752733835744361,0.05690199136734009,0.05690199136734009,259200,0.0,0.0
1962-01-24,0.05690202283833134,0.05690202283833134,0.05658948401548387,0.05674561858177185,302400,0.0,0.0
1962-01-25,0.05674561504605193,0.056902019292866146,0.05643307624267821,0.056589480489492416,129600,0.0,0.0
1962-01-26,0.0565894522680942,0.056901990915603586,0.056433048099279404,0.056433048099279404,561600,0.0,0.0
1962-01-29,0.056589449587603376,0.057214796543121345,0.056589449587603376,0.05721479654312134,216000,0.0,0.0
1962-01-30,0.057214799707453017,0.05799628117749065,0.05690199136734009,0.05690199136734009,734400,0.0,0.0
1962-01-31,0.057370950325630346,0.05815270170569419,0.057370950325630346,0.0581527017056942,345600,0.0,0.0
1962-02-01,0.05815275745161563,0.05862170085310935,0.05799635308763215,0.05862170085310936,388800,0.0,0.0
1962-02-02,0.05877801750565636,0.06159167371594308,0.05877801750565636,0.06143553927540779,2160000,0.0,0.0
1962-02-05,0.06315492772629293,0.06503096887002831,0.06315492772629293,0.06409308314323425,1944000,0.0,0.0
1962-02-06,0.0647181340220977,0.06706311706979926,0.0647181340220977,0.06690671294927597,2289600,0.0,0.0
1962-02-07,0.06753210723400116,0.07003322244590038,0.06753210723400116,0.06753210723400116,3369600,0.0,0.0
1962-02-08,0.06753209898110735,0.06846998486913525,0.06643780888167691,0.06675034761428833,1382400,0.0,0.0
1962-02-09,0.06675037764106556,0.06675037764106556,0.06534354817618002,0.06659424304962158,777600,0.0,0.0
1962-02-12,0.06596884876489639,0.06596884876489639,0.06565631011364388,0.06596884876489639,216000,0.0,0.0
1962-02-13,0.06612566990596043,0.06612566990596043,0.06534206036385226,0.06549883633852005,734400,0.000579,0.0
1962-02-14,0.06518554898358171,0.06518554898358171,0.06330504844675919,0.06361860036849976,1080000,0.0,0.0
1962-02-15,0.06361860036849976,0.06361860036849976,0.06299176685622558,0.06361860036849976,302400,0.0,0.0
1962-02-16,0.06361862452721029,0.06361862452721029,0.06314856679730539,0.0633050724864006,172800,0.0,0.0
1962-02-19,0.0628349557518959,0.0628349557518959,0.0628349557518959,0.0628349557518959,43200,0.0,0.0
1962-02-20,0.06220811991827745,0.06220811991827745,0.06173806264996528,0.061738062649965286,86400,0.0,0.0
1962-02-21,0.06173809060130696,0.06205164247616886,0.06017114222049713,0.06017114222049713,604800,0.0,0.0
1962-02-23,0.05985784313021331,0.05985784313021331,0.05954429134726525,0.059544291347265244,432000,0.0,0.0
1962-02-26,0.059857819178593785,0.060797933489084244,0.059857819178593785,0.060797933489084244,259200,0.0,0.0
1962-02-27,0.06079797251525208,0.061581581830978394,0.060484690987653154,0.061581581830978394,302400,0.0,0.0
1962-02-28,0.06158154230181239,0.062364880783561394,0.060797933489084244,0.060797933489084244,475200,0.0,0.0
1962-03-01,0.06079798851472655,0.0614248220660333,0.06079798851472655,0.06095476448535919,259200,0.0,0.0
1962-03-02,0.06064119189977646,0.06064119189977646,0.06048468631364744,0.06064119189977646,345600,0.0,0.0
1962-03-05,0.060797933489084244,0.06111121481558802,0.060797933489084244,0.060797933489084244,216000,0.0,0.0
1962-03-06,0.0612680299722268,0.061581581830978394,0.0612680299722268,0.061581581830978394,86400,0.0,0.0
1962-03-07,0.06158155711455734,0.06205161438286951,0.06142478124810522,0.061738062649965286,475200,0.0,0.0
1962-03-08,0.06205163523554801,0.062364916742687466,0.06205163523554801,0.06205163523554802,172800,0.0,0.0
1962-03-09,0.06173806264996528,0.06173806264996528,0.06173806264996528,0.061738062649965286,43200,0.0,0.0
1962-03-12,0.06220813018030228,0.06252168196493088,0.06220813018030228,0.06236490607261658,129600,0.0,0.0
1962-03-13,0.06267819318182871,0.06440191715955734,0.06267819318182871,0.06440191715955734,345600,0.0,0.0
1962-03-14,0.06518555472041523,0.06612566990596043,0.06518555472041523,0.06549883633852005,864000,0.0,0.0
1962-03-15,0.06549882108392202,0.0662824304435285,0.06518553953878012,0.06596887856721878,518400,0.0,0.0
1962-03-16,0.06581235965547765,0.06581235965547765,0.06440191715955734,0.06440191715955734,345600,0.0,0.0
1962-03-19,0.06440190089820741,0.06455867676508256,0.06424539536237717,0.06424539536237717,86400,0.0,0.0
1962-03-20,0.06424539536237717,0.06455867676508256,0.06393184362862687,0.06424539536237717,388800,0.0,0.0
1962-03-21,0.06424542681812972,0.06424542681812972,0.06393187493085861,0.06393187493085861,86400,0.0,0.0
1962-03-22,0.06377511471509933,0.06377511471509933,0.06377511471509933,0.06377511471509933,129600,0.0,0.0
1962-03-23,0.06377509137487831,0.06393186729980073,0.06314852833747864,0.06314852833747864,259200,0.0,0.0
1962-03-26,0.06314856679730539,0.0633050724864006,0.06252173304699565,0.0633050724864006,259200,0.0,0.0
1962-03-27,0.06283496341847071,0.06283496341847071,0.06236490607261658,0.06236490607261658,86400,0.0,0.0
1962-03-28,0.06205163523554801,0.06205163523554801,0.06205163523554801,0.06205163523554802,43200,0.0,0.0
1962-03-29,0.06205163523554801,0.06205163523554801,0.06205163523554801,0.06205163523554802,43200,0.0,0.0
1962-03-30,0.062051634492860136,0.062364915996249964,0.06064119189977646,0.06064119189977646,432000,0.0,0.0
1962-04-02,0.06032790243625641,0.06032790243625641,0.06032790243625641,0.06032790243625641,43200,0.0,0.0
1962-04-03,0.06032791039638663,0.06064119189977646,0.06017113447912583,0.06064119189977646,86400,0.0,0.0
1962-04-04,0.06048468872904778,0.06048468872904778,0.06048468872904778,0.060484688729047775,172800,0.0,0.0
1962-04-05,0.060797933489084244,0.060797933489084244,0.060797933489084244,0.060797933489084244,86400,0.0,0.0
1962-04-06,0.06079795979488404,0.06126801715351167,0.06032790243625641,0.06032790243625641,216000,0.0,0.0
1962-04-09,0.06017114222049713,0.06017114222049713,0.06017114222049713,0.06017114222049713,86400,0.0,0.0
1962-04-10,0.060171124582074055,0.060249649710750905,0.05954429134726525,0.059544291347265244,345600,0.0,0.0
1962-04-11,0.05985784903168678,0.06048468232829601,0.05985784903168678,0.05985784903168678,216000,0.0,0.0
1962-04-12,0.05923099461762537,0.05923099461762537,0.05829088017344475,0.05829088017344475,302400,0.0,0.0
1962-04-13,0.058290915836677566,0.059701088365712626,0.058290915836677566,0.05938780680298805,259200,0.0,0.0
1962-04-16,0.059231001883745193,0.059231001883745193,0.059231001883745193,0.059231001883745193,43200,0.0,0.0
1962-04-17,0.059231001883745193,0.059231001883745193,0.058917720474259284,0.059231001883745193,0,0.0,0.0
1962-04-18,0.05891776084899902,0.05891776084899902,0.05891776084899902,0.05891776084899902,43200,0.0,0.0
1962-04-19,0.058917720474259284,0.059231001883745193,0.058917720474259284,0.059231001883745193,172800,0.0,0.0
1962-04-23,0.05907423794269562,0.05907423794269562,0.058917732371873914,0.05907423794269562,86400,0.0,0.0
1962-04-24,0.058604161544499093,0.058604161544499093,0.05829088017344475,0.05829088017344475,129600,0.0,0.0
1962-04-25,0.05829088464487665,0.05860416603996248,0.058134108781814575,0.058134108781814575,388800,0.0,0.0
