Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01,0.14144513757863125,0.14362108707427979,0.14144513757863125,0.14362108707427979,2458771,0.0,0.0
1972-06-02,0.14362106149178924,0.14405631640845298,0.14144511238373147,0.14188019931316376,1613885,0.0,0.0
1972-06-05,0.1418801423587581,0.14231539710069918,0.1405745356209011,0.14144505560398102,2585251,0.0,0.0
1972-06-06,0.14144509905424635,0.14536190997181767,0.1410098441786001,0.14449156820774078,2347469,0.0,0.0
1972-06-07,0.14449156820774078,0.14449156820774078,0.1423154408183232,0.14449156820774078,1032077,0.0,0.0
1972-06-08,0.1444916075618706,0.14492686255606407,0.14362108707427979,0.14362108707427979,1067491,0.0,0.0
1972-06-09,0.1436210479572473,0.14492682308338703,0.1436210479572473,0.14449156820774078,1563293,0.0,0.0
1972-06-12,0.14449157622641204,0.14710278014997002,0.14449157622641204,0.14492683112621307,1942733,0.0,0.0
1972-06-13,0.1449268781362981,0.14710282786587014,0.14405635755512275,0.1462324857711792,2175456,0.0,0.0
1972-06-14,0.1462324857711792,0.14710282786587014,0.14536196519000386,0.1462324857711792,2069213,0.0,0.0
1972-06-15,0.14623243022231114,0.14753803736123525,0.14449156820774078,0.14449156820774078,2726909,0.0,0.0
1972-06-16,0.14449151084293052,0.1471027135848999,0.14275064951950237,0.1471027135848999,2398061,0.0,0.0
1972-06-19,0.14710275879072965,0.14884363114833832,0.14666768244052794,0.14884363114833832,1694832,0.0,0.0
1972-06-20,0.14884368122349456,0.14971420168876648,0.1479733287454797,0.14971420168876648,2332291,0.0,0.0
1972-06-21,0.14971415654366876,0.15058449826003553,0.14797328412532806,0.14797328412532806,2038858,0.0,0.0
1972-06-22,0.14797332627232104,0.14927893371154874,0.14666772933229671,0.14840859174728394,2438534,0.0,0.0
1972-06-23,0.14840854947631504,0.1488436363408952,0.1444915602870474,0.14797328412532806,1482346,0.0,0.0
1972-06-26,0.1479733484470455,0.1479733484470455,0.1444916230953129,0.1462324857711792,1618944,0.0,0.0
1972-06-27,0.1462324857711792,0.1475380934060603,0.1444916230953129,0.1462324857711792,2048976,0.0,0.0
1972-06-28,0.1457971834377918,0.1457971834377918,0.1440563108274094,0.14492683112621307,1315392,0.0,0.0
1972-06-29,0.1449267655457756,0.1471027135848999,0.14405624564088865,0.1471027135848999,1118083,0.0,0.0
