Date,Close,High,Low,Open,Volume
2010-01-04,41.26545333862305,41.33852617519494,40.79570052699544,40.81657506701232,10173800
2010-01-05,41.5577392578125,41.5577392578125,41.087982570373626,41.34895806537633,10593700
2010-01-06,41.562957763671875,41.756081072212126,41.33330202565045,41.46378977900111,11014600
2010-01-07,41.406368255615234,41.599487551233956,41.21846560213732,41.4220261463768,9626900
2010-01-08,41.47943878173828,41.47943878173828,41.17670630313022,41.29675676263664,5624300
2010-01-11,42.21540832519531,42.32501759077372,41.787408533910984,41.844823480000336,11916800
2010-01-12,41.9700927734375,41.990967314574974,41.47945743111294,41.505552598620355,12175200
2010-01-13,41.65168762207031,41.970078021819496,41.28109894131064,41.89700122483877,10842200
2010-01-14,41.52119445800781,41.65168217914276,41.31241330775806,41.56294750232239,6721000
2010-01-15,41.35417556762695,41.5942725270393,40.8583197752619,41.51597908801643,13482300
2010-01-19,41.58905792236328,41.62559433490649,41.0096919647709,41.21325254639306,8722200
2010-01-20,40.79046630859375,41.19758740016683,40.52949084146541,41.08275755748322,8703800
2010-01-21,39.79355239868164,40.806138848954305,39.69960103749994,40.790480952452526,12573200
2010-01-22,38.93232345581055,39.97622546324458,38.848813365944295,39.657839014573725,13825000
2010-01-25,38.91145706176758,39.28725851805326,38.671356045509526,39.22462693309112,9129700
2010-01-26,38.70266342163086,39.08368538199201,38.46778310675469,38.66612701471719,10558200
2010-01-27,38.467796325683594,38.8122859796799,38.17028434367363,38.593067462866465,13373200
2010-01-28,38.227684020996094,38.71831915694848,37.747490133391764,38.60870994231072,12828800
2010-01-29,37.64311599731445,38.66091908274998,37.449992650413684,38.37906500166683,15265600
2010-02-01,38.405174255371094,38.48868438534758,37.653563174722464,37.945854602898244,11828500
2010-02-02,38.85926055908203,38.927116755485585,38.10243300325568,38.48867572965063,12947600
2010-02-03,38.21202850341797,38.812272891280266,38.128518422295315,38.71832156116122,14540300
2010-02-04,37.25164794921875,38.013696005936275,37.089840415507766,37.87276699212898,15248400
2010-02-05,37.152488708496094,37.18380450799925,36.30170963722813,37.05853732781476,17307000
2010-02-08,36.604427337646484,37.29340259512882,36.604427337646484,37.183793347594204,11595600
2010-02-09,37.2203254699707,37.596130836550984,36.964570588558644,37.00110700018894,13051900
2010-02-10,36.928035736083984,37.178573985105665,36.53657245972973,37.06896076341655,11618700
2010-02-11,37.43954086303711,37.6378807770392,36.69836753772518,36.91236932419039,11273800
2010-02-12,37.418460845947266,37.57127576745833,36.97582382841839,37.17079542212869,13809100
2010-02-16,38.461822509765625,38.63571581330582,37.90326052658115,37.93487602894024,14230800
2010-02-17,38.382781982421875,38.69368251487138,38.18254375527806,38.58302422984852,8728000
2010-02-18,38.793800354003906,38.84649419665578,38.119305499099475,38.303739978804764,9848000
2010-02-19,39.02039337158203,39.19428267649023,38.57775618202991,38.69895565663438,13113200
2010-02-22,38.446014404296875,39.10996808969749,38.35643446824988,39.083619157785996,8683400
2010-02-23,37.96122360229492,38.43020563181997,37.818945806206564,38.25631233450418,11907600
2010-02-24,38.11930465698242,38.177269088703696,37.734635995867464,38.003379813822264,8921000
2010-02-25,37.99810791015625,38.04026459000226,37.29726818377485,37.51331815277395,11761100
2010-02-26,38.09823226928711,38.303741075712324,37.845296188919285,38.04026783462537,8978800
2010-03-01,38.366966247558594,38.56193786362262,38.14564972356072,38.272115734376364,7428100
2010-03-02,38.635719299316406,38.946619841602164,38.47236716201209,38.56194710696717,9257200
2010-03-03,38.53559494018555,38.914997052034494,38.49870884710482,38.79906818227147,8194200
2010-03-04,38.509254455566406,38.73057103949559,38.314282786705135,38.5039838644396,9419900
2010-03-05,39.15212631225586,39.24170625182548,38.73583809743602,38.756916439737594,8750200
2010-03-08,39.331302642822266,39.45776872924696,39.07309987712224,39.252259831200185,6474000
2010-03-09,39.15212631225586,39.47356399686,38.994040755135465,39.15212631225586,8480100
2010-03-10,38.97295379638672,39.167925404358314,38.598822348885946,39.067804305632116,14652900
2010-03-11,38.9887580871582,39.04145191644809,38.75690443422643,39.0309147587027,7024700
2010-03-12,38.84648513793945,39.12049546800148,38.73582688809047,39.083609384718486,7681900
2010-03-15,38.76746368408203,38.79907919561615,38.38806146453755,38.73584817254792,8807600
